user_id,Age,lack_companionship,isolation,satisfaction_with_life,Uses Foodbank,Can Socially Rely On Neighbours,Can Socially Rely On Close Family or Friends,Can Socially Rely On Community_or_faith_group,Worry About Rent Payment,Working Full Time,Working Part Time,Unemployed,Retired,Not Working (Looking After Child or House),Not Working Sick or Disabled,Student,OLIO Number of Food Listings,IMD Decile,OLIO Number of Non Food Listings,msoa_usage,listing_rank,added_comments,added_stories,received_likes_comments,received_likes_stories,received_comments,given_ratings,received_ratings,donated_food_listings,donated_non_food_listings,number_of_conversations,messages_count,max_requests_month,monthly_burstiness,max_requests_month_food,max_requests_month_non_food,IMD Score,income_score,employment_score,Education Score,health_score,Crime Score,barriers_score,living_environment_score,income_deprivation_affecting_children_score,income_deprivation_affecting_older_score,children_young_people_score,adult_skills_score,geographical_barriers_score,wider_barriers_score,indoors_score,outdoors_score,income_decile,employment_decile,education_decile,health_decile,crime_decile,barriers_decile,living_environment_decile,Percentage of Universal Credit Claimants,pc_of_pupils_taking_fsm,pct_16to24,pct_25to49,pct_50to64,pct_over65,Population Density,pct_other_lone_parent_children,pct_non_white,closeness_centrality,betweenness_centrality,degree_centrality,clustering,pagerank,dst_bus_coach_stop_street,dst_tram_metro_underground_platform,Population,Average population per park or public garden or playing field,Number of flats within built up area,Number of flats in built up area with gardens,Average garden size for flats in built up area,Number of houses within built up area,Number of houses in built up area with gardens,Average garden size for houses in built up area ,embeddedness_score,gender_Female,gender_Male,gender_other,gender_pnts,illness_No,illness_Prefer not to say,Illness Yes,Living on my own (NO children or children have left home),Living On my Own With Children Under 18,Living with other adult family members,Living with other adults that are non-family members,Living with partner,household_composition_Living with partner/ spouse/ older relative WITH children under 18,neighbourhood_comparison_Better,neighbourhood_comparison_Much better,neighbourhood_comparison_Much worse,neighbourhood_comparison_The same,neighbourhood_comparison_Worse,turn_to_friends_and_family_Not at all,turn_to_friends_and_family_To a large extent,turn_to_friends_and_family_To some extent,pre_payment_Don't know,pre_payment_No,pre_payment_Yes,fuel_security_label_High fuel-security,fuel_security_label_Low fuel-security,fuel_security_label_Marginal fuel-security,fuel_security_label_Very low fuel-security,household_food_security_label_High food-security,household_food_security_label_Low food-security,household_food_security_label_Marginal food-security,household_food_security_label_Very low food-security,house_desc_Buying the house on a mortgage,house_desc_Living in a night shelter/ hostel,house_desc_Living in rented accommodation arranged by the Local Authority,house_desc_Living in rented accommodation from Housing Association,house_desc_Living in student accommodation/ student halls,house_desc_Owning the house outright,house_desc_Renting from private landlord,house_desc_Temporarily living with friends and/ or family while attempting to find permanent accommodation,epc_rating_A,epc_rating_B,epc_rating_C,epc_rating_D,epc_rating_Don't know,epc_rating_E,epc_rating_F,epc_rating_G,worry_about_energy_payment_1 or 2 months,worry_about_energy_payment_Almost every month,worry_about_energy_payment_Never,worry_about_energy_payment_Some months but not every month,"income_range_Less than Â£14,900 p.a.","income_range_More than Â£58,900 p.a.",income_range_Prefer not to say,"income_range_Â£14,901- Â£24,300 p.a.","income_range_Â£24,301- Â£37,900 p.a.","income_range_Â£37,901- Â£58,900 p.a.",isolation_Hardly ever or never,isolation_Often,isolation_Some of the time,lack_companionship_Hardly ever or never,lack_companionship_Often,lack_companionship_Some of the time,satisfaction_with_life_group,satisfaction_with_life_tertile,age_AGE_25_to_34,age_AGE_35_44,age_AGE_45_54,age_AGE_55_64,age_AGE_Over_65,age_AGE_Under_25,Food Insecurity,Income,Worry About Energy Payment,Energy Insecurity,Worry About Housing Payment,No Social Reliance,"Deaths from causes considered preventable, under 75 years",Physical or Mental health Conditions or Illnesses,Gender,Distance to Bus Stop,Distance to Underground Access,Distance to Railway Access,Distance to Greenspace,isolation_composite_score,lack_companionship_composite_score,new_loneliness_binary,updated_income,updated_social_reliance,turn_to_friends_and_family_ordinal,updated_neighbourhood_comparison
344114,2,1,2,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,2,0,0,12,27,4,0.703703704,4,0,30.077,0.205,0.125,15.653,-0.146,0.529,40.413,33.794,0.248,0.349,-0.322,0.331,-1.148,5.435,0.187,1.425,2,3,6,6,3,1,3,0.117855843,0.227698066,12.78667637,43.37459046,14.97087732,8.263560248,16831.2794,21.8,56,0,0,0.000137558,0.066666667,8.72E-06,8836.811111,1115.63241,10969,19390.09,1350,1102,83.05,2590,2576,64.4,9.17E-06,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,high,1,0,1,0,0,0,0,1,0,0,0,0,TRUE,91.4,1,,261.2900987,1091.89019,637.4551227,39.1450146,1,1,0,0,0,1,1
345697,2,1,2,8,0,0,1,0,3,0,1,0,0,0,0,0,0,9,42,3,4,0,0,0,0,0,7,8,0,25,34,83,3,0,3,0,8.331,0.05,0.042,2.85,-1.323,0.308,21.758,23.168,0.044,0.093,-0.92,0.175,-0.334,1.909,0.046,0.703,8,9,10,10,4,5,4,0.085188992,0.190839695,8.153477218,40.03654219,17.9170949,13.28080393,5892.03671,14.7,30.5,0.148098337,2.26E-05,0.000733642,0.025201613,7.37E-05,19058.92915,707.7259526,8626,5061.04,1776,1325,152.31,1977,1963,180.87,1.85E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,high,0,0,1,0,0,0,0,0,4,0,0,0,FALSE,86,0,0,218.9345574,741.4130931,418.4028575,154.47111,1,1,0,4,1,1,2
350934,1,0,0,10,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,4,3,0,0,0,0,0,1,2,0,0,12,20,8,0,8,0,39.575,0.292,0.181,37.876,0.644,0.514,27.378,21.203,0.287,0.491,0.109,0.491,-1.659,3.88,-0.583,1.159,1,2,2,3,3,3,5,0.186935682,0.326620825,11.88273325,39.05919073,12.98628915,8.360271988,18969.74134,24.7,62.3,0,0,0.000137558,0.266666667,8.72E-06,14016.96557,316.7339849,8967,9412.65,2733,1911,83.32,376,355,70.54,3.67E-05,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,high,0,1,0,0,0,0,0,1,0,0,0,1,FALSE,148,0,0,112.6429602,301.5790661,1052.939,139.500769,0,0,0,,1,2,4
363795,3,1,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,2,4,0,0,13,30,7,0.818181818,7,0,17.303,0.099,0.074,15.84,-0.648,-0.299,41.932,13.211,0.153,0.086,0.177,0.265,0.821,2.659,-0.292,0.088,5,6,6,8,7,1,7,0.05569911,0.113636364,9.302325581,30.80677577,21.92075797,18.60465116,1291.060736,13.9,18.7,0,0,9.17E-05,0,8.72E-06,16452.97598,4866.27066,7096,10890.68,555,332,488.4,2206,2151,523.53,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,high,0,0,0,1,0,0,0,0,4,0,1,0,TRUE,51.2,1,0,122.3814702,4667.653671,206.1629812,255.868529,1,1,0,4,0,1,2
2154124,3,2,1,8,0,0,0,1,3,0,1,0,0,0,0,0,51,2,7,4,4,0,0,0,0,0,10,12,45,11,119,460,18,4.927083333,18,1,38.967,0.248,0.182,11.597,0.828,0.356,36.607,44.184,0.371,0.408,-0.269,0.275,-0.815,4.844,0.183,2.208,2,2,7,2,4,2,1,0.139311833,0.325714286,19.1583743,42.78863446,16.38892219,7.133437238,12087.15488,16.1,43.1,0.147247055,3.51E-05,0.000802421,0.098650927,3.27E-05,19220.11267,393.3535323,8042,6526.38,4394,2374.46,103.46,409,390,61.34,7.92E-05,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,high,0,0,0,1,0,0,0,0,2,0,0,0,FALSE,132.1,0,0,94.06843115,408.4011072,628.0053983,326.401838,2,2,1,2,1,1,3
414510,5,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,1,2,0,0,0,0,0,1,0,0,0,3,7,1,0,1,0,7.828,0.07,0.037,7.055,-1.061,0.149,13.889,18.274,0.141,0.073,-0.555,0.235,-0.722,0.753,0.038,0.181,7,9,8,9,5,8,6,0.055311271,0.045270816,9.048831289,34.23975931,19.35894469,18.00509141,4124.682804,12.6,7.7,0,0,2.29E-05,0,8.72E-06,11540.72238,1007.899666,8627,11924.51,926,599,247.04,2628,2616,228.03,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,high,0,0,0,0,0,1,0,2,0,0,1,0,TRUE,65.2,1,0,101.7101337,967.0037657,2496.928048,21.075407,0,0,0,0,0,1,2
420698,2,2,2,6,0,0,0,0,4,1,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,0,5,4,0,0,97,204,15,1.935185185,15,0,9.611,0.064,0.051,5.8,-0.665,-0.094,19.168,25.654,0.075,0.087,-0.857,0.239,-0.643,1.829,0.309,0.509,7,8,9,8,6,6,4,0.070718369,0,8.165548098,38.6154611,18.04623415,13.70867512,8488.616533,11.9,17.1,0,0,0.000137558,0.666666667,8.72E-06,9470.920093,3787.504273,7996,9165.9,1080,911,228.6,2229,2211,170.76,9.17E-05,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,high,1,0,1,0,0,0,0,1,2,0,1,1,TRUE,63.6,0,0,168.0721547,4026.052937,635.5428121,281.187035,1,2,1,2,0,1,1
425893,3,0,0,5,0,0,0,0,3,0,0,1,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,0,0,0,12,12,6,0.75,6,0,18.843,0.114,0.07,3.255,0.054,0.599,25.39,37.759,0.22,0.304,-0.615,0.115,-0.571,3.024,0.021,1.914,5,6,9,5,3,4,2,0.075529029,0.217770035,12.71839392,62.49593055,9.278350515,5.914270212,17455.93561,10.5,29.7,0,0,2.29E-05,0,8.72E-06,15126.79147,777.2473705,9380,42844.27,3442,3070,63.34,1062,1051,59.99,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,low,1,0,0,1,0,0,0,2,0,0,2,0,TRUE,90.9,0,1,77.90615083,805.8720228,834.624761,548.460402,0,0,0,,0,2,2
2155141,0,1,2,6,0,0,0,0,4,0,0,0,0,1,0,0,163,7,1,3,4,0,0,0,0,0,31,57,298,1,482,1301,43,15.28650138,40,12,13.41,0.07,0.046,4.889,-0.416,0.123,27.627,37.983,0.087,0.143,-0.376,0.119,-0.373,3.167,0.322,1.58,7,8,9,7,5,3,2,0.044908062,0,8.592644979,39.38000943,19.1301273,14.427157,9179.768172,8.9,16.7,0.149742729,0.000309295,0.003117979,0.043437977,0.00017235,12651.07292,224.5400828,8513,6543.17,2097,1687,118.72,1731,1714,118.33,0.000135439,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,high,1,0,0,0,0,0,1,0,3,0,0,1,TRUE,65.1,0,0,133.3671173,273.7544479,1837.382802,255.552861,1,1,0,3,0,1,1
16352,1,1,2,8,0,0,0,0,1,1,0,0,0,0,0,0,1,8,6,2,3,0,0,0,0,0,9,4,1,5,19,69,1,0,0,1,9.773,0.05,0.031,2.437,-1.13,-0.272,36.748,24.156,0.045,0.103,-0.751,0.102,0.299,3.367,0.023,0.836,8,10,10,10,7,2,4,0.075535513,0.133371169,6.70800451,37.99323563,14.99436302,19.68714769,3245.117822,10.2,50.8,0.142798776,6.85E-05,0.000848274,0.028528529,3.56E-05,15923.50269,541.2844543,6941,12013.2,1718,662,231.37,1377,1367,344.03,2.42E-05,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,high,0,1,0,0,0,0,0,0,4,0,1,1,TRUE,89.4,0,0,159.8514415,178.2754256,576.7169462,651.763284,1,1,0,4,0,1,3
465397,5,1,0,6,0,1,1,0,3,0,1,0,1,0,0,0,0,6,0,4,2,0,0,0,0,0,0,1,0,0,6,6,5,0,5,0,16.959,0.156,0.103,5.247,-0.77,0.184,16.959,22.127,0.211,0.157,-0.452,0.174,-0.957,1.657,-0.447,1.144,4,4,9,9,5,7,5,0.058738516,0.18956044,7.783627542,44.19324868,17.43573862,13.56457107,14234.30532,13.2,21.8,0,0,2.29E-05,0,8.72E-06,18293.34466,358.1432819,9501,35986.45,2923,2408,119.93,919,880,95.68,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,high,1,0,0,0,0,1,0,1,0,0,1,0,FALSE,98.3,0,0,206.8874988,376.4325838,715.4301281,582.454807,0,1,0,0,1,1,2
478399,0,1,2,9,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,4,3,0,0,0,0,0,2,1,0,0,8,25,7,4.5,7,0,35.185,0.21,0.12,9.728,0.572,1.427,41.542,31.804,0.295,0.36,-0.524,0.275,-0.677,5.35,-0.648,1.996,2,3,7,3,1,1,3,0.152214177,0.358426674,9.866980973,41.91783128,14.87624179,8.284222933,19917.38943,29.3,63,0,0,6.88E-05,0.333333333,8.72E-06,12692.3013,2738.086376,12071,16613.9,4528,2791.77,137.93,374,372,64.97,2.29E-05,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,high,0,0,0,0,0,0,1,2,0,1,0,1,FALSE,120.2,0,1,128.5691957,2687.942212,632.1147358,329.541345,1,1,0,0,1,2,3
320947,1,2,1,4,0,0,0,0,4,0,0,0,0,0,0,1,0,4,0,3,3,0,0,0,0,0,0,1,0,0,9,23,2,0.2,1,1,21.555,0.111,0.07,23.241,-0.175,0.307,37.553,30.655,0.137,0.331,0.616,0.281,-0.059,4.25,0.103,1.294,5,6,4,6,4,1,3,0.140197152,0.175257732,8.957040282,50.01825484,14.62820981,8.701472557,9656.80364,17,37.6,0,0,0.000183411,0.035714286,8.72E-06,14537.76962,1061.95578,8207,8305.73,2233,2040.17,132.81,961,949,112.76,6.55E-06,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,low,1,1,0,0,0,0,0,3,1,0,1,1,TRUE,122.5,2,0,234.7736631,1075.382241,1317.540243,243.722399,2,2,1,1,0,0,2
2170782,0,1,2,5,1,1,1,0,2,0,0,0,0,0,1,0,2,4,1,3,4,0,0,0,0,0,19,10,2,1,145,777,22,2.518867925,22,9,23.702,0.138,0.076,17.384,-0.087,-0.207,38.51,44.211,0.199,0.241,-0.182,0.336,-0.923,5.102,0.762,1.334,4,6,5,6,7,1,1,0.117855843,0.227698066,12.78667637,43.37459046,14.97087732,8.263560248,16831.2794,21.8,56,0.133103047,8.70E-05,0.000939979,0.050733496,6.59E-05,8903.91618,1347.18173,10969,19390.09,1350,1102,83.05,2590,2576,64.4,4.77E-05,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,low,1,0,0,0,0,0,1,3,1,1,3,1,FALSE,91.4,1,0,91.23435234,1323.731238,867.0427407,151.769585,1,1,0,1,1,1,2
522517,1,0,0,8,1,0,1,0,4,0,0,1,0,0,0,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,84,87,29,7.642857143,29,0,38.58,0.244,0.186,39.879,0.662,0.459,33.349,19.469,0.306,0.289,0.448,0.472,0.005,3.503,0.065,0.273,2,2,2,3,3,2,5,0.154577465,0.097597598,11.39964789,35.83626761,15.42253521,10.24647887,8361.34581,20.9,17,0,0,0.000137558,0.266666667,8.72E-06,7435.519037,4844.664558,11227,12217.7,1728,1442,154.43,2887,2881,134.11,3.67E-05,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,high,0,1,0,0,0,0,0,3,0,0,2,1,FALSE,148.6,0,1,54.25227624,4775.222355,1147.460813,703.680389,0,0,0,0,1,2,3
2171445,0,1,2,5,1,1,1,0,2,0,0,0,0,0,1,0,0,2,0,4,4,0,0,0,0,0,2,4,0,0,52,189,12,3.466666667,11,1,39.266,0.252,0.146,14.664,0.788,0.921,44.94,32.628,0.305,0.562,-0.294,0.317,-1.319,6.123,-0.469,1.95,2,3,6,2,2,1,3,0.121793065,0.322600243,9.294239263,49.2059017,14.07762428,8.43905648,16772.60693,22.7,53.9,0,0,0.000252189,0.154545455,8.72E-06,14866.36808,1260.056036,10632,16899.9,3666,2480,115.58,545,530,77.41,3.90E-05,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,low,1,0,0,0,0,0,1,3,0,1,3,1,FALSE,126.2,1,1,56.69199928,1158.462938,682.5469095,80.0213263,1,1,0,0,1,1,2
2177761,1,1,2,3,0,1,0,0,3,0,0,1,0,0,0,0,0,6,2,2,2,0,0,0,0,0,0,0,0,1,8,28,3,0,0,3,17.141,0.085,0.055,11.394,-0.242,0.442,34.073,31.496,0.116,0.175,-0.129,0.251,0.044,3.544,0.498,0.747,6,8,7,7,4,2,3,0.08731331,0.2,33.46463154,35.63925817,9.469883473,7.237813885,6050.56449,13.9,42.3,0.112667709,3.24E-06,0.000114632,0,1.44E-05,20830.21573,926.3124426,12194,7470.5,1875,1011.35,191.64,1822,1796,158.36,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,low,1,1,0,0,0,0,0,2,1,0,1,0,FALSE,107,1,0,206.2492952,768.3979319,3572.912541,160.565556,1,1,0,1,1,1,1
658302,2,2,1,4,0,0,0,0,4,1,0,0,0,0,0,0,179,2,0,2,4,3,1,6,5,1,25,20,75,0,94,316,4,1,4,0,37.586,0.256,0.146,31.712,0.197,0.739,47.291,15.091,0.335,0.356,0.49,0.397,0.472,4.523,-0.385,0.399,2,3,3,4,2,1,6,0.079970011,0.199087279,9.309009122,34.38710484,18.11820567,13.45745345,3110.457914,21.7,16,0.127569691,4.87E-05,0.000848274,0.069277108,0.000133698,24561.90002,5370.092047,7927,6167.09,967,557,239.06,2218,2184,232.52,5.88E-05,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,low,1,0,1,0,0,0,0,2,2,1,0,1,TRUE,101.1,0,0,230.4275551,5332.254894,1577.842932,437.167345,2,2,1,2,0,1,1
670364,0,1,2,8,0,0,0,0,3,1,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,2,0,0,0,8,13,3,0.5,3,0,11.093,0.043,0.034,1.32,-1.53,0.081,33.781,38.498,0.02,0.131,-0.994,0.059,-1.574,4.709,-0.23,2.222,9,10,10,10,5,2,2,0.024013722,0.002787586,9.291023442,43.28187536,16.25214408,13.83647799,12330.27174,5.2,20.7,0,0,9.17E-05,0.25,8.72E-06,14724.63117,754.8103347,6907,28024.24,4027,3565.34,66.11,519,332,59.49,2.29E-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,high,0,0,0,0,0,0,1,0,4,0,0,0,TRUE,27.8,0,0,44.94930163,393.491194,961.3097006,412.685202,1,1,0,4,0,2,2
2181586,2,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,1,3,44,3,4,0,0,0,0,0,22,18,0,37,62,176,2,0.222222222,0,2,29.949,0.197,0.129,21.127,0.171,0.54,32.873,33.585,0.247,0.394,0.436,0.29,-0.716,4.344,0.162,1.444,3,3,4,5,3,2,3,0.164715719,0.227655987,10.91137124,44.50947603,16.84782609,9.280936455,15667.46341,27.4,44.4,0.155414711,0.000215456,0.000939979,0.023170732,3.52E-05,14339.61811,566.7859466,7222,8328.88,928,787,91.62,1693,1690,69.79,2.18E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,high,0,0,1,0,0,0,0,0,4,0,0,0,TRUE,93.8,0,0,419.2725512,506.7503529,1162.330136,112.547865,0,0,0,4,0,1,3
680615,2,1,2,6,0,0,0,0,1,0,1,0,0,0,0,0,4,6,2,3,4,0,0,0,0,0,1,5,2,1,71,131,16,1.666666667,16,0,16.373,0.101,0.081,11.946,0.065,0.323,18.04,23.038,0.103,0.168,-0.41,0.295,-1.169,1.998,0.273,0.286,5,5,7,5,4,6,4,0.101062574,0.206749418,10.36599764,36.70602125,17.94569067,11.82998819,8377.211846,17.9,19.2,0.1234902,1.71E-05,0.000504379,0.173913043,3.24E-05,10086.05062,2324.757409,8373,8704.32,801,661,209.79,2477,2466,158.06,8.77E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,high,1,0,1,0,0,0,0,1,2,1,0,1,TRUE,86.2,0,0,52.84778521,2331.42733,507.4726008,224.609655,1,1,0,2,0,1,2
701171,2,1,2,5,0,0,0,0,3,1,0,0,0,0,0,0,287,8,5,4,4,8,1,7,2,20,33,27,237,2,154,327,1,0,1,0,10.995,0.08,0.05,2.759,-0.335,-0.093,20.423,28.798,0.138,0.163,-0.712,0.117,-0.448,1.819,0.163,1.058,6,8,10,7,6,5,3,0.082677578,0.155991736,9.306473612,54.52733186,12.09736649,8.90777463,9098.707105,10,34.6,0.15020031,3.90E-05,0.001260947,0.031313131,7.39E-05,9740.167511,571.4639777,9384,7661.15,3133,2144,109.5,1349,1328,102.48,3.95E-05,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,low,1,0,1,0,0,0,0,3,0,0,0,0,TRUE,75,1,0,273.0095571,577.4214463,549.1911188,136.73425,1,1,0,0,0,1,2
813869,3,1,2,6,0,1,0,0,3,1,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,0,3,1,0,0,9,34,3,0.388888889,3,0,7.296,0.046,0.036,1.477,-1.413,0.52,17.762,19.701,0.03,0.106,-1.252,0.151,-1.086,1.896,-0.206,0.694,9,9,10,10,3,6,5,0.055078231,0.063885956,9.143528986,32.12444605,20.92791897,19.95116216,2945.679557,10.4,16.6,0,0,6.88E-05,0.166666667,8.72E-06,21724.30926,1004.967406,10988,7163.24,1624,1079,317.24,2950,2914,274.67,1.15E-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,high,1,0,0,1,0,0,0,0,0,1,0,0,FALSE,62.8,0,1,95.67599537,1001.28925,2405.016859,368.490256,1,1,0,,1,2,2
2223107,2,1,2,8,0,0,0,0,3,0,1,0,0,0,0,0,0,2,14,4,4,0,0,0,0,0,20,14,0,8,81,242,15,5.04,0,15,35.261,0.253,0.154,33.488,-0.019,0.569,40.324,16.516,0.302,0.431,0.295,0.437,-0.193,4.779,-0.685,0.805,2,2,3,5,3,1,6,0.1748874,0.202302632,10.99637482,36.44952214,16.26936175,11.06228716,4276.592356,25.3,36.2,0.124378482,0.000132103,0.000985832,0.05654102,1.55E-05,7480.447074,4181.805686,9113,23742.42,1669,910,153.93,1794,1752,155.13,5.57E-05,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,high,0,0,1,0,0,0,0,3,0,1,2,0,TRUE,121.1,1,0,46.05842341,3360.714307,1636.110128,40.6931152,1,1,0,0,0,1,2
822062,2,1,2,8,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,4,2,0,0,0,0,0,2,2,0,0,6,14,5,0,5,0,26.797,0.121,0.06,10.809,-0.291,1.064,44.213,52.45,0.23,0.278,-0.171,0.248,-1.045,5.931,0.906,1.665,5,7,7,7,1,1,1,0.163301487,0.257636888,12.2525362,52.65438787,12.44952231,6.924061854,12799.8378,16,58.4,0,0,4.59E-05,1,8.72E-06,10543.78343,834.7797331,10241,20773.7,3130,2265,112.76,1202,1179,54.16,4.59E-05,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,high,0,0,1,0,0,0,0,2,2,1,1,1,FALSE,131.2,1,,131.0643367,805.5661964,579.9127427,297.964044,1,1,0,2,1,1,3
